Time,Orlando,Score,Miami,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
11:00.0, ,39-45,Defensive rebound by J. Butler,,3,45,39,6,1500.0
10:55.0, ,39-47,O. Yurtseven makes 2-pt dunk from 1 ft (assist by G. Vincent),,3,47,39,8,1505.0
10:55.0, ,39-47,Shooting foul by G. Harris (drawn by O. Yurtseven),,3,47,39,8,1505.0
10:55.0,Orlando full timeout,39-47, ,,3,47,39,8,1505.0
10:55.0, ,39-47,O. Yurtseven misses free throw 1 of 1,,3,47,39,8,1505.0
10:53.0,Defensive rebound by A. Schofield,39-47, ,,3,47,39,8,1507.0
10:36.0,G. Harris misses 3-pt jump shot from 25 ft,39-47, ,,3,47,39,8,1524.0
10:32.0, ,39-47,Defensive rebound by M. Strus,,3,47,39,8,1528.0
10:17.0, ,39-50,D. Robinson makes 3-pt jump shot from 24 ft (assist by G. Vincent),,3,50,39,11,1543.0
9:49.0,A. Schofield misses 3-pt jump shot from 24 ft,39-50, ,,3,50,39,11,1571.0
9:46.0, ,39-50,Defensive rebound by O. Yurtseven,,3,50,39,11,1574.0
9:29.0, ,39-52,G. Vincent makes 2-pt jump shot from 11 ft (assist by D. Robinson),,3,52,39,13,1591.0
9:14.0,W. Carter makes 2-pt layup from 1 ft,41-52, ,,3,52,41,11,1606.0
9:11.0, ,41-52,Turnover by J. Butler (bad pass; steal by F. Wagner),,3,52,41,11,1609.0
9:05.0,W. Carter makes 3-pt jump shot from 24 ft (assist by A. Schofield),44-52, ,,3,52,44,8,1615.0
8:47.0, ,44-52,M. Strus misses 3-pt jump shot from 27 ft,,3,52,44,8,1633.0
8:44.0, ,44-52,Offensive rebound by J. Butler,,3,52,44,8,1636.0
8:42.0, ,44-54,J. Butler makes 2-pt layup from 1 ft,,3,54,44,10,1638.0
8:30.0,Offensive foul by W. Carter (drawn by J. Butler),44-54, ,,3,54,44,10,1650.0
8:30.0,Turnover by W. Carter (offensive foul),44-54, ,,3,54,44,10,1650.0
8:22.0, ,44-54,Turnover by G. Vincent (lost ball; steal by H. Gravett),,3,54,44,10,1658.0
8:18.0,Shooting foul by M. Strus (drawn by F. Wagner),44-54, ,,3,54,44,10,1662.0
8:18.0,F. Wagner makes free throw 1 of 2,45-54, ,,3,54,45,9,1662.0
8:18.0,F. Wagner makes free throw 2 of 2,46-54, ,,3,54,46,8,1662.0
7:58.0, ,46-57,G. Vincent makes 3-pt jump shot from 24 ft (assist by J. Butler),,3,57,46,11,1682.0
7:44.0,H. Gravett misses 2-pt jump shot from 17 ft,46-57, ,,3,57,46,11,1696.0
7:41.0, ,46-57,Defensive rebound by J. Butler,,3,57,46,11,1699.0
7:37.0, ,46-60,G. Vincent makes 3-pt jump shot from 23 ft (assist by J. Butler),,3,60,46,14,1703.0
7:18.0,F. Wagner makes 2-pt layup from 2 ft,48-60, ,,3,60,48,12,1722.0
7:00.0, ,48-60,O. Yurtseven misses 2-pt jump shot from 6 ft,,3,60,48,12,1740.0
6:58.0, ,48-60,Offensive rebound by J. Butler,,3,60,48,12,1742.0
6:51.0, ,48-63,M. Strus makes 3-pt jump shot from 25 ft (assist by D. Robinson),,3,63,48,15,1749.0
6:50.0,Orlando full timeout,48-63, ,,3,63,48,15,1750.0
6:34.0,A. Schofield misses 3-pt jump shot from 24 ft,48-63, ,,3,63,48,15,1766.0
6:31.0, ,48-63,Defensive rebound by G. Vincent,,3,63,48,15,1769.0
6:22.0, ,48-63,M. Strus misses 3-pt jump shot from 26 ft,,3,63,48,15,1778.0
6:22.0,Defensive rebound by W. Carter,48-63, ,,3,63,48,15,1778.0
6:09.0,A. Schofield makes 2-pt layup from 2 ft (assist by G. Harris),50-63, ,,3,63,50,13,1791.0
5:51.0, ,50-63,O. Yurtseven misses 2-pt jump shot from 14 ft,,3,63,50,13,1809.0
5:49.0, ,50-63,Offensive rebound by J. Butler,,3,63,50,13,1811.0
5:42.0, ,50-63,D. Robinson misses 3-pt jump shot from 26 ft,,3,63,50,13,1818.0
5:38.0,Defensive rebound by H. Gravett,50-63, ,,3,63,50,13,1822.0
5:31.0,W. Carter misses 3-pt jump shot from 26 ft,50-63, ,,3,63,50,13,1829.0
5:29.0, ,50-63,Defensive rebound by D. Robinson,,3,63,50,13,1831.0
5:07.0, ,50-63,Turnover by J. Butler (bad pass; steal by F. Wagner),,3,63,50,13,1853.0
5:07.0,Personal foul by O. Yurtseven (drawn by H. Gravett),50-63, ,,3,63,50,13,1853.0
5:07.0,R. Hampton enters the game for A. Schofield,50-63, ,,3,63,50,13,1853.0
5:07.0, ,50-63,T. Herro enters the game for G. Vincent,,3,63,50,13,1853.0
4:50.0,Turnover by G. Harris (out of bounds lost ball),50-63, ,,3,63,50,13,1870.0
4:27.0, ,50-63,M. Strus misses 3-pt jump shot from 27 ft,,3,63,50,13,1893.0
4:24.0,Defensive rebound by F. Wagner,50-63, ,,3,63,50,13,1896.0
4:21.0,H. Gravett misses 2-pt jump shot from 2 ft,50-63, ,,3,63,50,13,1899.0
4:19.0, ,50-63,Defensive rebound by O. Yurtseven,,3,63,50,13,1901.0
4:13.0, ,50-63,J. Butler misses 2-pt layup from 2 ft,,3,63,50,13,1907.0
4:10.0,Defensive rebound by G. Harris,50-63, ,,3,63,50,13,1910.0
4:05.0,R. Hampton makes 2-pt layup from 1 ft (assist by H. Gravett),52-63, ,,3,63,52,11,1915.0
4:05.0, ,52-63,Miami full timeout,,3,63,52,11,1915.0
4:05.0,F. Gillespie enters the game for W. Carter,52-63, ,,3,63,52,11,1915.0
4:05.0, ,52-63,U. Haslem enters the game for M. Strus,,3,63,52,11,1915.0
4:05.0, ,52-63,C. Martin enters the game for O. Yurtseven,,3,63,52,11,1915.0
3:43.0, ,52-65,U. Haslem makes 2-pt layup from 2 ft (assist by J. Butler),,3,65,52,13,1937.0
3:30.0,F. Wagner misses 2-pt layup from 1 ft,52-65, ,,3,65,52,13,1950.0
3:28.0,Offensive rebound by F. Gillespie,52-65, ,,3,65,52,13,1952.0
3:26.0,F. Gillespie makes 2-pt jump shot from 6 ft,54-65, ,,3,65,54,11,1954.0
3:14.0, ,54-65,Turnover by T. Herro (bad pass),,3,65,54,11,1966.0
2:55.0,Turnover by F. Gillespie (lost ball; steal by U. Haslem),54-65, ,,3,65,54,11,1985.0
2:42.0, ,54-67,C. Martin makes 2-pt layup from 1 ft (assist by T. Herro),,3,67,54,13,1998.0
2:19.0,R. Hampton misses 2-pt layup from 4 ft,54-67, ,,3,67,54,13,2021.0
2:14.0,Offensive rebound by G. Harris,54-67, ,,3,67,54,13,2026.0
2:14.0,G. Harris makes 2-pt dunk at rim,56-67, ,,3,67,56,11,2026.0
2:05.0, ,56-67,T. Herro misses 2-pt jump shot from 10 ft,,3,67,56,11,2035.0
2:03.0,Defensive rebound by H. Gravett,56-67, ,,3,67,56,11,2037.0
2:03.0,Personal take foul by C. Martin (drawn by H. Gravett),56-67, ,,3,67,56,11,2037.0
2:03.0,A. Ford enters the game for H. Gravett,56-67, ,,3,67,56,11,2037.0
2:03.0,T. Frazier enters the game for G. Harris,56-67, ,,3,67,56,11,2037.0
2:03.0, ,56-67,M. Strus enters the game for D. Robinson,,3,67,56,11,2037.0
1:58.0,R. Hampton makes 2-pt jump shot from 17 ft (assist by T. Frazier),58-67, ,,3,67,58,9,2042.0
1:37.0, ,58-70,C. Martin makes 3-pt jump shot from 26 ft (assist by T. Herro),,3,70,58,12,2063.0
1:23.0,R. Hampton misses 3-pt jump shot from 28 ft,58-70, ,,3,70,58,12,2077.0
1:23.0,Offensive rebound by Team,58-70, ,,3,70,58,12,2077.0
1:23.0, ,58-70,Loose ball foul by U. Haslem (drawn by F. Gillespie),,3,70,58,12,2077.0
1:23.0, ,58-70,G. Vincent enters the game for J. Butler,,3,70,58,12,2077.0
1:10.0,Shooting foul by U. Haslem (drawn by R. Hampton),58-70, ,,3,70,58,12,2090.0
1:10.0,R. Hampton misses free throw 1 of 2,58-70, ,,3,70,58,12,2090.0
1:10.0,Offensive rebound by Team,58-70, ,,3,70,58,12,2090.0
1:10.0,R. Hampton misses free throw 2 of 2,58-70, ,,3,70,58,12,2090.0
1:07.0, ,58-70,Defensive rebound by U. Haslem,,3,70,58,12,2093.0
0:57.0, ,58-72,C. Martin makes 2-pt layup from 2 ft (assist by U. Haslem),,3,72,58,14,2103.0
0:39.0,F. Wagner misses 2-pt layup from 1 ft,58-72, ,,3,72,58,14,2121.0
0:39.0, ,58-72,Defensive rebound by U. Haslem,,3,72,58,14,2121.0
0:39.0, ,58-72,Personal foul by F. Gillespie (drawn by U. Haslem),,3,72,58,14,2121.0
0:29.0, ,58-72,Offensive foul by T. Herro (drawn by T. Frazier),,3,72,58,14,2131.0
0:29.0, ,58-72,Turnover by T. Herro (offensive foul),,3,72,58,14,2131.0
0:29.0, ,58-72,Technical foul by T. Herro,,3,72,58,14,2131.0
0:29.0,F. Wagner misses technical free throw,58-72, ,,3,72,58,14,2131.0
0:29.0,Offensive rebound by Team,58-72, ,,3,72,58,14,2131.0
0:29.0, ,58-72,T. Herro ejected from game,,3,72,58,14,2131.0
0:29.0, ,58-72,M. Garrett enters the game for T. Herro,,3,72,58,14,2131.0
0:09.0,F. Wagner makes 2-pt layup from 1 ft (assist by T. Frazier),60-72, ,,3,72,60,12,2151.0
0:02.0, ,60-72,G. Vincent misses 2-pt layup from 1 ft,,3,72,60,12,2158.0
0:02.0,Defensive rebound by F. Gillespie,60-72, ,,3,72,60,12,2158.0
0:00.0,End of 3rd quarter,60-72,,,3,72,60,12,2160.0
12:00.0,Start of 4th quarter,60-72,,,4,72,60,12,2160.0
11:48.0,Turnover by T. Frazier (bad pass; steal by C. Martin),60-72, ,,4,72,60,12,2172.0
11:35.0, ,60-72,U. Haslem misses 2-pt layup from 2 ft (block by F. Gillespie),,4,72,60,12,2185.0
11:34.0, ,60-72,Offensive rebound by U. Haslem,,4,72,60,12,2186.0
11:34.0, ,60-72,U. Haslem misses 2-pt layup from 2 ft,,4,72,60,12,2186.0
11:34.0,Defensive rebound by Team,60-72, ,,4,72,60,12,2186.0
11:34.0, ,60-72,Loose ball foul by U. Haslem (drawn by A. Ford),,4,72,60,12,2186.0
11:34.0, ,60-72,O. Yurtseven enters the game for U. Haslem,,4,72,60,12,2186.0
11:23.0,F. Gillespie makes 2-pt dunk at rim (assist by A. Ford),62-72, ,,4,72,62,10,2197.0
11:00.0, ,62-75,G. Vincent makes 3-pt jump shot from 26 ft,,4,75,62,13,2220.0
10:42.0,F. Gillespie misses 2-pt jump shot from 10 ft,62-75, ,,4,75,62,13,2238.0
10:40.0, ,62-75,Defensive rebound by M. Garrett,,4,75,62,13,2240.0
10:28.0, ,62-75,G. Vincent misses 3-pt jump shot from 26 ft,,4,75,62,13,2252.0
10:24.0,Defensive rebound by A. Ford,62-75, ,,4,75,62,13,2256.0
10:13.0,R. Hampton makes 3-pt jump shot from 28 ft (assist by T. Frazier),65-75, ,,4,75,65,10,2267.0
9:58.0, ,65-75,O. Yurtseven misses 2-pt jump shot from 16 ft,,4,75,65,10,2282.0
9:55.0,Defensive rebound by F. Gillespie,65-75, ,,4,75,65,10,2285.0
9:37.0,A. Ford misses 3-pt jump shot from 26 ft,65-75, ,,4,75,65,10,2303.0
9:35.0, ,65-75,Defensive rebound by O. Yurtseven,,4,75,65,10,2305.0
9:28.0, ,65-75,M. Garrett misses 3-pt jump shot from 22 ft,,4,75,65,10,2312.0
9:24.0,Defensive rebound by T. Frazier,65-75, ,,4,75,65,10,2316.0
9:12.0,Shooting foul by M. Garrett (drawn by T. Frazier),65-75, ,,4,75,65,10,2328.0
9:12.0,T. Frazier makes free throw 1 of 2,66-75, ,,4,75,66,9,2328.0
9:12.0, ,66-75,J. Butler enters the game for O. Yurtseven,,4,75,66,9,2328.0
9:12.0,T. Frazier misses free throw 2 of 2,66-75, ,,4,75,66,9,2328.0
9:09.0, ,66-75,Defensive rebound by J. Butler,,4,75,66,9,2331.0
8:55.0, ,66-75,C. Martin misses 3-pt jump shot from 27 ft,,4,75,66,9,2345.0
8:52.0,Defensive rebound by A. Schofield,66-75, ,,4,75,66,9,2348.0
8:40.0,R. Hampton misses 3-pt jump shot from 25 ft,66-75, ,,4,75,66,9,2360.0
8:36.0, ,66-75,Defensive rebound by G. Vincent,,4,75,66,9,2364.0
8:32.0, ,66-75,M. Strus misses 2-pt layup from 3 ft (block by R. Hampton),,4,75,66,9,2368.0
8:29.0, ,66-75,Offensive rebound by C. Martin,,4,75,66,9,2371.0
8:28.0, ,66-77,C. Martin makes 2-pt layup from 3 ft,,4,77,66,11,2372.0
8:10.0,A. Schofield misses 3-pt jump shot from 24 ft,66-77, ,,4,77,66,11,2390.0
8:07.0, ,66-77,Defensive rebound by C. Martin,,4,77,66,11,2393.0
7:49.0, ,66-77,Shooting foul by A. Ford (drawn by J. Butler),,4,77,66,11,2411.0
7:49.0, ,66-77,J. Butler misses free throw 1 of 2,,4,77,66,11,2411.0
7:49.0, ,66-77,Offensive rebound by Team,,4,77,66,11,2411.0
7:49.0,G. Harris enters the game for A. Ford,66-77, ,,4,77,66,11,2411.0
7:49.0, ,66-77,D. Robinson enters the game for G. Vincent,,4,77,66,11,2411.0
7:49.0, ,66-78,J. Butler makes free throw 2 of 2,,4,78,66,12,2411.0
7:23.0,T. Frazier makes 3-pt jump shot from 25 ft,69-78, ,,4,78,69,9,2437.0
6:58.0, ,69-78,C. Martin misses 3-pt jump shot from 26 ft,,4,78,69,9,2462.0
6:55.0,Defensive rebound by A. Schofield,69-78, ,,4,78,69,9,2465.0
6:42.0,G. Harris misses 3-pt jump shot from 26 ft,69-78, ,,4,78,69,9,2478.0
6:36.0, ,69-78,Defensive rebound by M. Strus,,4,78,69,9,2484.0
6:25.0, ,69-80,J. Butler makes 2-pt jump shot from 1 ft,,4,80,69,11,2495.0
6:15.0,G. Harris misses 2-pt layup from 4 ft,69-80, ,,4,80,69,11,2505.0
6:12.0,Offensive rebound by F. Gillespie,69-80, ,,4,80,69,11,2508.0
6:03.0,R. Hampton makes 3-pt jump shot from 27 ft (assist by T. Frazier),72-80, ,,4,80,72,8,2517.0
5:39.0, ,72-80,J. Butler misses 2-pt jump shot from 5 ft,,4,80,72,8,2541.0
5:37.0,Defensive rebound by T. Frazier,72-80, ,,4,80,72,8,2543.0
5:32.0,R. Hampton misses 3-pt jump shot from 27 ft,72-80, ,,4,80,72,8,2548.0
5:28.0, ,72-80,Defensive rebound by C. Martin,,4,80,72,8,2552.0
5:25.0, ,72-80,C. Martin misses 2-pt jump shot from 3 ft,,4,80,72,8,2555.0
5:25.0, ,72-80,Offensive rebound by C. Martin,,4,80,72,8,2555.0
5:23.0, ,72-82,C. Martin makes 2-pt layup at rim,,4,82,72,10,2557.0
5:23.0, ,72-82,Shooting foul by F. Gillespie (drawn by C. Martin),,4,82,72,10,2557.0
5:23.0, ,72-82,Miami full timeout,,4,82,72,10,2557.0
5:23.0,W. Carter enters the game for T. Frazier,72-82, ,,4,82,72,10,2557.0
5:23.0,H. Gravett enters the game for F. Gillespie,72-82, ,,4,82,72,10,2557.0
5:23.0,F. Wagner enters the game for A. Schofield,72-82, ,,4,82,72,10,2557.0
5:23.0, ,72-82,G. Vincent enters the game for M. Garrett,,4,82,72,10,2557.0
5:23.0, ,72-82,O. Yurtseven enters the game for D. Robinson,,4,82,72,10,2557.0
5:23.0, ,72-83,C. Martin makes free throw 1 of 1,,4,83,72,11,2557.0
5:15.0,Offensive foul by W. Carter (drawn by J. Butler),72-83, ,,4,83,72,11,2565.0
5:15.0,Turnover by W. Carter (offensive foul),72-83, ,,4,83,72,11,2565.0
5:02.0, ,72-83,Offensive foul by O. Yurtseven (drawn by W. Carter),,4,83,72,11,2578.0
5:02.0, ,72-83,Turnover by O. Yurtseven (offensive foul),,4,83,72,11,2578.0
4:49.0,Offensive foul by W. Carter (drawn by O. Yurtseven),72-83, ,,4,83,72,11,2591.0
4:49.0,Turnover by W. Carter (offensive foul),72-83, ,,4,83,72,11,2591.0
4:26.0, ,72-83,G. Vincent misses 2-pt jump shot from 7 ft,,4,83,72,11,2614.0
4:22.0, ,72-83,Offensive rebound by O. Yurtseven,,4,83,72,11,2618.0
4:22.0, ,72-85,O. Yurtseven makes 2-pt layup at rim,,4,85,72,13,2618.0
4:00.0,R. Hampton misses 3-pt jump shot from 25 ft,72-85, ,,4,85,72,13,2640.0
3:56.0, ,72-85,Defensive rebound by G. Vincent,,4,85,72,13,2644.0
3:43.0, ,72-85,O. Yurtseven misses 2-pt hook shot from 3 ft,,4,85,72,13,2657.0
3:40.0,Defensive rebound by W. Carter,72-85, ,,4,85,72,13,2660.0
3:33.0,H. Gravett misses 2-pt layup from 3 ft (block by C. Martin),72-85, ,,4,85,72,13,2667.0
3:27.0, ,72-85,Defensive rebound by G. Vincent,,4,85,72,13,2673.0
3:14.0, ,72-88,M. Strus makes 3-pt jump shot from 28 ft (assist by G. Vincent),,4,88,72,16,2686.0
3:13.0,Orlando full timeout,72-88, ,,4,88,72,16,2687.0
3:03.0,F. Wagner misses 2-pt jump shot from 9 ft,72-88, ,,4,88,72,16,2697.0
3:02.0, ,72-88,Defensive rebound by Team,,4,88,72,16,2698.0
3:02.0,Loose ball foul by F. Wagner (drawn by O. Yurtseven),72-88, ,,4,88,72,16,2698.0
2:37.0, ,72-90,G. Vincent makes 2-pt jump shot from 6 ft,,4,90,72,18,2723.0
2:30.0,F. Wagner makes 3-pt jump shot from 23 ft (assist by R. Hampton),75-90, ,,4,90,75,15,2730.0
2:08.0, ,75-90,Shooting foul by W. Carter (drawn by C. Martin),,4,90,75,15,2752.0
2:08.0, ,75-90,C. Martin misses free throw 1 of 2,,4,90,75,15,2752.0
2:08.0, ,75-90,Offensive rebound by Team,,4,90,75,15,2752.0
2:08.0, ,75-90,M. Garrett enters the game for J. Butler,,4,90,75,15,2752.0
2:08.0, ,75-90,C. Martin misses free throw 2 of 2,,4,90,75,15,2752.0
2:05.0,Defensive rebound by W. Carter,75-90, ,,4,90,75,15,2755.0
1:55.0,Turnover by H. Gravett (bad pass; steal by M. Garrett),75-90, ,,4,90,75,15,2765.0
1:52.0, ,75-90,Shooting foul by H. Gravett (drawn by M. Garrett),,4,90,75,15,2768.0
1:52.0, ,75-90,M. Garrett misses free throw 1 of 2,,4,90,75,15,2768.0
1:52.0, ,75-90,Offensive rebound by Team,,4,90,75,15,2768.0
1:52.0, ,75-91,M. Garrett makes free throw 2 of 2,,4,91,75,16,2768.0
1:52.0,Orlando full timeout,75-91, ,,4,91,75,16,2768.0
1:51.0,Shooting foul by M. Garrett (drawn by G. Harris),75-91, ,,4,91,75,16,2769.0
1:51.0,G. Harris makes free throw 1 of 2,76-91, ,,4,91,76,15,2769.0
1:51.0,A. Ford enters the game for W. Carter,76-91, ,,4,91,76,15,2769.0
1:51.0,F. Gillespie enters the game for F. Wagner,76-91, ,,4,91,76,15,2769.0
1:51.0,G. Harris makes free throw 2 of 2,77-91, ,,4,91,77,14,2769.0
1:29.0, ,77-91,G. Vincent misses 2-pt jump shot from 15 ft,,4,91,77,14,2791.0
1:26.0, ,77-91,Offensive rebound by M. Garrett,,4,91,77,14,2794.0
1:18.0, ,77-91,M. Strus misses 3-pt jump shot from 25 ft,,4,91,77,14,2802.0
1:16.0, ,77-91,Offensive rebound by C. Martin,,4,91,77,14,2804.0
1:04.0, ,77-91,G. Vincent misses 3-pt jump shot from 29 ft,,4,91,77,14,2816.0
1:02.0, ,77-91,Offensive rebound by O. Yurtseven,,4,91,77,14,2818.0
0:58.0, ,77-91,Turnover by G. Vincent (bad pass; steal by H. Gravett),,4,91,77,14,2822.0
0:56.0,H. Gravett makes 3-pt jump shot from 24 ft,80-91, ,,4,91,80,11,2824.0
0:34.0, ,80-91,Turnover by M. Strus (bad pass; steal by R. Hampton),,4,91,80,11,2846.0
0:27.0,G. Harris makes 3-pt jump shot from 25 ft (assist by R. Hampton),83-91, ,,4,91,83,8,2853.0
0:13.0, ,83-91,Personal foul by F. Gillespie (drawn by M. Strus),,4,91,83,8,2867.0
0:13.0, ,83-92,M. Strus makes free throw 1 of 2,,4,92,83,9,2867.0
0:13.0, ,83-93,M. Strus makes free throw 2 of 2,,4,93,83,10,2867.0
0:00.0,End of 4th quarter,83-93,,,4,93,83,10,2880.0
